id,created_at,number of likes,number of re,text 
1116187761961205760,2019-04-11 03:54:34,5,0,"@LOGsenpai That’s not the quality service we expect from our restaurants. Can you DM us the address of your visit,… https://t.co/hWFmyFR7wP"
1116183812537507840,2019-04-11 03:38:53,3,0,@MrsGolembiewski We certainly don’t like to see that. Which location did you visit? Can you DM us your phone number… https://t.co/OzCCOEGJP4
1116181078849593345,2019-04-11 03:28:01,196,4,@gavinwshoot You're rootin tootin right 🤠
1116180684375302146,2019-04-11 03:26:27,19,0,@chase_ancheta Reply
1116180203385032704,2019-04-11 03:24:32,169,4,@sintillaGAMES @Dinglederper That's why we said combo.
1116178472458702851,2019-04-11 03:17:40,1955,227,@boi_puffy Just yeeing the haw.
1116178282863628289,2019-04-11 03:16:54,1213,13,@BirdleyMitchell *you're
1116177130243723264,2019-04-11 03:12:20,7886,858,"@Im_Jabber *waits for the beat to drop*

WHOA
        😲
     ✊I
          I ✋"
1116176886047158272,2019-04-11 03:11:21,21,0,@ElonGreat Pics or it didn't happen.
1116175728431837186,2019-04-11 03:06:45,156,2,@brentmoffatt77 This meme is worse.
1116175554313629697,2019-04-11 03:06:04,183,4,@Dinglederper There's a 2 for $10 combo in our app with your name on it.
1116175114905767937,2019-04-11 03:04:19,427,3,@MarkChoconta You're welcome
1116173376245174279,2019-04-11 02:57:25,2,0,"@Angemcxi1 Well that’s just too long. Can you DM us with the address of your visit, along with your e-mail address… https://t.co/lpl5dCAJLU"
1116153137952325632,2019-04-11 01:36:59,0,0,@gbrosnan That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1116150427874222081,2019-04-11 01:26:13,0,0,@Gotcaleb05 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1116146234224459777,2019-04-11 01:09:33,1620,10,@Spenser77397198 Just doing our thing
1116146001788665856,2019-04-11 01:08:38,5537,129,@charlie_caddell You’re on our timeline. Log off
1116145839439785984,2019-04-11 01:07:59,992,0,@DKArevolution_ 🙌🙌🙌🙌🙌
1116145637152759808,2019-04-11 01:07:11,55,0,@MurdererKO No idea
1116145576104595458,2019-04-11 01:06:56,171,0,@SaphiraStarYT Must be the tweets then
1116145424379854848,2019-04-11 01:06:20,724,11,@Bigbigga1 Especially with that Frosty keychain
1116145283400916992,2019-04-11 01:05:47,33,0,@CarlosZ41076104 Maybe
1116145202526326785,2019-04-11 01:05:27,137,0,@SaphiraStarYT The food is good
1116144805988446208,2019-04-11 01:03:53,336,8,@APieceOfShitJr Cursed with blessings
1116144721175490560,2019-04-11 01:03:33,615,3,@ChristinaLuebbe 😉
1116144570935521281,2019-04-11 01:02:57,89,0,@BrentCorrado Sure
1116144422851313664,2019-04-11 01:02:22,34,0,@RealThinkPro Come through
1116144314042724352,2019-04-11 01:01:56,21,0,@gary_simmions96 Much love
1116144244572545028,2019-04-11 01:01:39,3,0,@Mallogeno Perfect
1116144188700221440,2019-04-11 01:01:26,149,0,@lachlan0315 Since at least 2014
1116144089207136257,2019-04-11 01:01:02,212,0,@Twisted_xCobra 😍😍😍😍😍
1116143776660119554,2019-04-11 00:59:47,1418,27,@EndeyExists lol
1116143646255001603,2019-04-11 00:59:16,193,1,@Dr_Phoenix42 Probably platinum soon
1116142473733185536,2019-04-11 00:54:37,1763,20,@kelzipan Yooooo
1116142295676538880,2019-04-11 00:53:54,124,2,@DENRlI 😂
1116142244787052544,2019-04-11 00:53:42,129,0,@baddjayy See there
1116142198402293760,2019-04-11 00:53:31,981,4,@charlesuquakjr 😉
1116142146736873472,2019-04-11 00:53:19,32,1,@WubblyJubblyX Cloud/Simon/Lucas
1116141766107901953,2019-04-11 00:51:48,739,6,@ItsYukiMe That’s rad
1116141656124854273,2019-04-11 00:51:22,3046,129,@tiffanypeachy no u
1116141650944962561,2019-04-11 00:51:21,117,3,@halfstanish Get over it
1116141216557666304,2019-04-11 00:49:37,522,4,@OverlordDan Deal
1116141108763987968,2019-04-11 00:49:11,74,0,@eddieg243 Record yourself singing it
1116141043454443522,2019-04-11 00:48:56,1066,9,@xFinanced Because ads.
1116140987653459968,2019-04-11 00:48:43,777,2,"@uhhhhhlena Well, and the food"
1116140921693847552,2019-04-11 00:48:27,113,1,@LJL808 🤔
1116140880593924101,2019-04-11 00:48:17,77,0,@rafel_rafel Nice
1116140844371849218,2019-04-11 00:48:08,492,4,@rachelwhit521 😍
1116140783009193984,2019-04-11 00:47:54,25,0,@Awhesome1 You have been yoteth
1116140721696849920,2019-04-11 00:47:39,307,0,@walltallover For sure
1116140666072051713,2019-04-11 00:47:26,177,0,@Kalamari_Danacy Noice
1116140620844818433,2019-04-11 00:47:15,7806,87,@NyTyson1k endy’s
1116140519011356676,2019-04-11 00:46:51,135547,21054,"I GOT 
🍔
     \ 😳 
         |
         | \_ 
     _/¯ ¯\_ 
HAMBURGERS IN THE BAGGG 
        🤠 
    👊/||\_ 
      _/¯ ¯\_"
1116136342302404608,2019-04-11 00:30:15,1,1,@chloeclaeyss We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1116135815011344385,2019-04-11 00:28:09,0,0,@JSammRPFE Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1116133614939455489,2019-04-11 00:19:25,3,0,@KP_Kelly This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1116130898267844609,2019-04-11 00:08:37,0,0,@KayDavis_12 That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1116106369986383872,2019-04-10 22:31:09,2,0,"@DrewRosa13 This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, an… https://t.co/kfHLSOKRxV"
1116106203308883968,2019-04-10 22:30:29,0,0,@Sith_Assassin12 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1116105479615385607,2019-04-10 22:27:37,0,0,@GabrielFrangio1 That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1116105243828346880,2019-04-10 22:26:41,0,0,@mikewattHCP This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1116104504934567937,2019-04-10 22:23:44,0,0,@Missed_Ops This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1116088762986061824,2019-04-10 21:21:11,1,0,@rphfrank That is wonderful to hear! We will share your compliments with the management team at that restaurant. We… https://t.co/Haxo59dJuD
1116083139867181056,2019-04-10 20:58:51,3,0,@Worgi tight
1116082660072402944,2019-04-10 20:56:56,6,2,@WashedStar 🙌🙌🙌🙌🙌
1116081591753891840,2019-04-10 20:52:41,0,0,@AshleyC88040547 good point
1116079711975825409,2019-04-10 20:45:13,12,2,@uw_just Get better taste in crushes
1116068097205657606,2019-04-10 19:59:04,79,4,@DCSportsMark @XavierWoodsPhD @KaniDayOfficial Wendell
1116057474061221889,2019-04-10 19:16:51,7,0,"@ceddia_joana Happy Birthday, Kaya! 🐶❤ DM us your mailing address and we'll send some birthday goodies her way!"
1116057194317873152,2019-04-10 19:15:45,0,0,@Ke_IVBey That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1116057080409001984,2019-04-10 19:15:17,2,0,@robot__1980 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1116056419021803524,2019-04-10 19:12:40,1,0,@Bubba03016332 Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your feed… https://t.co/nUWo8kWW0m
1116051825554272256,2019-04-10 18:54:25,96,2,@KaniDayOfficial @XavierWoodsPhD Honestly would love to see his Wendy's cosplay. 👀
1116050456030208000,2019-04-10 18:48:58,12,0,@BubberDucky__ *reply we've done to dozens of others who've made similar jokes*
1116050269123616769,2019-04-10 18:48:14,1,0,@BenceBanszki Time for a little travel
1116050178107170821,2019-04-10 18:47:52,0,0,@BlakeCPerry We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1116044951039676418,2019-04-10 18:27:06,3,0,@KTSolomon Generally 😉
1116041117550747650,2019-04-10 18:11:52,12,0,"@kevinjjones @mitchellbyars lol, no, but still"
1116036619704963073,2019-04-10 17:53:59,1,0,"@Im_ALeopard We forgive you. Do you have our mobile app yet? If so, DM us your email address so we can push you som… https://t.co/7C3tcx8MXx"
1116032174262714369,2019-04-10 17:36:19,13,0,@RoyalCherokee Absolute mad lad
1116020511618760704,2019-04-10 16:49:59,2,0,"@hey_im_jordan This isn’t the quality we’d expect. Please DM us with info on this location, along with your number,… https://t.co/BFZgYS6Nd1"
1116019944372752384,2019-04-10 16:47:44,0,0,@BradRoehr We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1116018010182049792,2019-04-10 16:40:02,3,0,@Capt_Shmeeli Glad that you loved it
1116016591274168320,2019-04-10 16:34:24,4,1,@Capt_Shmeeli 🙌🙌🙌🙌🙌🙌
1116015293795581952,2019-04-10 16:29:15,2,0,@PvTypical Cool
1116015035929772033,2019-04-10 16:28:13,6,0,"@loopysoloist Ok, but was this intentional @OldSpice? Because that’s hilarious"
1116010890598526976,2019-04-10 16:11:45,17,0,@ThatGuyN1CK @Twitter Making great points
1116009477847879683,2019-04-10 16:06:08,1,0,@tokyobeeep_ Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your feedba… https://t.co/FCBO8SrpXC
1116007400497135617,2019-04-10 15:57:53,6,0,"@actuallyerebus Not only acceptable, but recommended"
1116002943206133760,2019-04-10 15:40:10,27,0,@AviePitBullsMLP @Twitter I'm gonna have acting gigs for the next decade at this point
1116001554878926849,2019-04-10 15:34:39,777,9,"@King_Rico66 Hoping this squad isn't just you 5 times. 
Actually, that's completely ok too."
1116000740479307776,2019-04-10 15:31:25,9,0,@DavidRangelJr01 See you in 30 minutes
1115994932836294656,2019-04-10 15:08:20,4,0,@shelbyclark123 That's awesome! We'll share your compliment with the restaurant operators so she's recognized for p… https://t.co/lo5mukfKB8
1115994617890115589,2019-04-10 15:07:05,1,0,"@MQT15 There's always time for a second chance. Have you downloaded our mobile app? If so, DM us your email address… https://t.co/pNaSuyPp7T"
1115993889901633537,2019-04-10 15:04:12,0,0,@jeridross This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1115993400883515392,2019-04-10 15:02:15,0,0,@Muffintopjonson Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1115992709217619968,2019-04-10 14:59:30,0,0,"@SarahLEspinoza Hi there, they are $1.99 after 4 PM everyday at participating Wendy's locations. We suggest contact… https://t.co/uCHZVPEVFe"
1115989988439674881,2019-04-10 14:48:41,1,0,@nadeterp Lunchtime is just around the corner 😏
1115984161964265474,2019-04-10 14:25:32,0,0,@slugpunx We certainly don’t like to hear that! Please DM us with your contact info so we can have someone reach out to make it up to you.
1115983891104522245,2019-04-10 14:24:28,1,0,@RoxienCookie This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1115983222297505794,2019-04-10 14:21:48,0,0,@SeanTweets2Much Oh no! Please DM us the restaurant location and your phone number so we can make this right.
1115982911054983168,2019-04-10 14:20:34,0,0,"@_DopelyAdorable We're disappointed to hear this! Can you DM us with the exact location of your visit, along with y… https://t.co/oUi0ZBNBQA"
1115982557789790208,2019-04-10 14:19:10,4,0,@Joana_is_dad Hi there! DM us snoopys mailing address and we'll send some #DogsLoveWendys swag his way!
1115982214582476806,2019-04-10 14:17:48,1,0,@SJTrujillo48 Sorry to see this! Please DM us the restaurant location and your phone number so we can make this right.
1115981824621203456,2019-04-10 14:16:15,2,0,@NorcoSlinger You're right! Have you downloaded our mobile app? DM us your email address and we'll push you an offe… https://t.co/zyPRsJJPes
1115981752080699392,2019-04-10 14:15:58,2,0,"@lolsuxmusic @DennysDiner Thanks, and we really have no reason to, so no."
1115981305651630080,2019-04-10 14:14:11,1,0,"@brennonshanent We’re sorry you had an experience like this. Can you DM us with the exact location of your visit, a… https://t.co/1Cr1L08Ctn"
1115958505536724993,2019-04-10 12:43:35,1,0,"@fergenbrau We’re sorry you had an experience like this. Can you DM us with the exact location of your visit, along… https://t.co/ZhB4008EXA"
1115958007190491137,2019-04-10 12:41:37,0,0,"@butnowimgold We’re sorry you had an experience like this. Can you DM us with the exact location of your visit, alo… https://t.co/PHD1Dqu3P6"
1115957934532509697,2019-04-10 12:41:19,0,0,"@Turing9000 We’re sorry you had an experience like this. Can you DM us with the exact location of your visit, along… https://t.co/CkOTiwKnuK"
1115957820241973250,2019-04-10 12:40:52,0,0,"@VannTSkull We’re sorry you had an experience like this. Can you DM us with the exact location of your visit, along… https://t.co/QcppbwCrmP"
1115842527616229376,2019-04-10 05:02:44,1,0,@kate_mccauleyy Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1115842089454133250,2019-04-10 05:01:00,0,0,@doit4_tay That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1115812161786347520,2019-04-10 03:02:04,4,0,@lzblr We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1115811894609289217,2019-04-10 03:01:01,1,0,@thejessicafoxx Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1115811588383154176,2019-04-10 02:59:48,1,0,@New2UAgain That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1115811391384977408,2019-04-10 02:59:01,1,0,@Luvleelilahh That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1115811167098875906,2019-04-10 02:58:07,0,0,@CarlosM_613 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
